LOCATION,DateTime,DO.mgL,Temp.F
TLSAC,2022-02-11T17:29:00Z,11.3,54.82
TLSAC,2022-02-11T17:44:00Z,11.31,54.82
TLSAC,2022-02-11T17:59:00Z,11.29,54.82
TLSAC,2022-02-11T18:14:00Z,11.28,54.82
TLSAC,2022-02-11T18:29:00Z,11.25,54.79
TLSAC,2022-02-11T18:44:00Z,11.23,54.79
TLSAC,2022-02-11T18:59:00Z,11.22,54.75
TLSAC,2022-02-11T19:14:00Z,11.19,54.75
TLSAC,2022-02-11T19:29:00Z,11.19,54.72
TLSAC,2022-02-11T19:44:00Z,11.16,54.68
TLSAC,2022-02-11T19:59:00Z,11.14,54.64
TLSAC,2022-02-11T20:14:00Z,11.12,54.64
TLSAC,2022-02-11T20:29:00Z,11.12,54.61
TLSAC,2022-02-11T20:44:00Z,11.11,54.57
TLSAC,2022-02-11T20:59:00Z,11.09,54.54
TLSAC,2022-02-11T21:14:00Z,11.08,54.5
TLSAC,2022-02-11T21:29:00Z,11.08,54.46
TLSAC,2022-02-11T21:44:00Z,11.05,54.43
TLSAC,2022-02-11T21:59:00Z,11.05,54.39
TLSAC,2022-02-11T22:14:00Z,11.03,54.36
TLSAC,2022-02-11T22:29:00Z,11.03,54.32
TLSAC,2022-02-11T22:44:00Z,11.02,54.28
TLSAC,2022-02-11T22:59:00Z,11.03,54.25
TLSAC,2022-02-11T23:14:00Z,11.02,54.21
TLSAC,2022-02-11T23:29:00Z,11,54.18
TLSAC,2022-02-11T23:44:00Z,10.99,54.14
TLSAC,2022-02-11T23:59:00Z,11,54.1
TLSAC,2022-02-12T00:14:00Z,10.98,54.1
TLSAC,2022-02-12T00:29:00Z,10.99,54.07
TLSAC,2022-02-12T00:44:00Z,10.96,54.07
TLSAC,2022-02-12T00:59:00Z,10.97,54.03
TLSAC,2022-02-12T01:14:00Z,10.96,54.03
TLSAC,2022-02-12T01:29:00Z,10.97,54.03
TLSAC,2022-02-12T01:44:00Z,10.96,54.03
TLSAC,2022-02-12T01:59:00Z,10.96,54.03
TLSAC,2022-02-12T02:14:00Z,10.94,54.03
TLSAC,2022-02-12T02:29:00Z,10.97,54.03
TLSAC,2022-02-12T02:44:00Z,10.94,54.07
TLSAC,2022-02-12T02:59:00Z,10.93,54.07
TLSAC,2022-02-12T03:14:00Z,10.94,54.1
TLSAC,2022-02-12T03:29:00Z,10.93,54.14
